search_term,ol_key,title,author,first_publish_year,publisher,language,subject,isbn,cover_i
literary comics,/works/OL19274259W,Reading the popular in contemporary Spanish texts,Nickianne Moody,2004.0,,eng,,,1624337.0
literary comics,/works/OL20210503W,Wonder Woman,Noah Berlatsky,2015.0,,eng,,,8861368.0
literary comics,/works/OL19964474W,The graphic canon,Russell Kick,2013.0,,eng,,,13127688.0
literary comics,/works/OL8216184W,Dragon Knights,"Mineko Ohkami, Tokyopop",2002.0,,eng,,,762011.0
literary comics,/works/OL19735096W,The lie and how we told it,Tommi Parrish,2017.0,,"eng, fre",,,11309803.0
literary comics,/works/OL20058309W,Everyone's a aliebn when ur a aliebn too,Jomny Sun,2017.0,,eng,,,14363464.0
literary comics,/works/OL108130W,The pied piper,Wolfgang Mieder,2006.0,,eng,,,2377601.0
literary comics,/works/OL23745767W,Animal Farm,"Odyr, George Orwell, Bernardi Odyr",1945.0,,"eng, orm",,,8781805.0
literary comics,/works/OL17892210W,Communications and Communicative Technologies,,1993.0,,"eng, ukr",,,9255780.0
literary comics,/works/OL8981576W,Digimon,"Yuen Wong Yu, Akiyoshi Hongo, Tokyopop, Lianne Sentar",2003.0,,eng,,,865335.0
literary comics,/works/OL45061759W,Visions of the wretched,Nabil Cherni,2004.0,,eng,,,
literary comics,/works/OL15665163W,よつばと! 9,あずまきよひこ,2009.0,,"spa, jpn, eng",,,6681315.0
literary comics,/works/OL2841437W,Rusty Brown,Chris Ware,2005.0,,"eng, fre, spa, por",,,12369627.0
literary comics,/works/OL18694387W,Russian children's literature and culture,"Marina Balina, Larissa Rudova",2007.0,,eng,,,13795152.0
literary comics,/works/OL15865911W,"Macbeth, in modern English",William Shakespeare,1674.0,,"ger, eng, spa",,,6828475.0
literary comics,/works/OL18025255W,Ben-Hur,Lew Wallace,1887.0,,eng,,,8293585.0
literary comics,/works/OL19013120W,Writing at the edge of the universe,Mark Williams,2004.0,,eng,,,5455994.0
literary comics,/works/OL2897793W,Promethea,"Alan Moore, J. H. Wiliams III, J. H. Williams III",2000.0,,eng,,,4347438.0
literary comics,/works/OL20058314W,Lalo Alcaraz,Héctor D. Fernández l'Hoeste,2017.0,,eng,,,
literary comics,/works/OL17449659W,This Dark Road to Mercy,Wiley Cash,2014.0,,eng,,,12818912.0
literary comics,/works/OL13622848W,Devil may cry,"Shinʼya Goikeda, Capcom, Shinya Goikeda",2006.0,,eng,,,878919.0
literary comics,/works/OL19724811W,"Goodnight Punpun, Vol. 7",Inio Asano,2017.0,,eng,,,10530438.0
literary comics,/works/OL8820211W,99 ways to tell a story,Matt Madden,2005.0,,eng,,,876364.0
literary comics,/works/OL43202978W,Efeḳṭim ḳomiyim ṿe-saṭiriyim bi-reʾi ha-lashon,Yael Marcus,1997.0,,heb,,,
literary comics,/works/OL16335733W,Incognegro,"Mat Johnson, Warren Pleece",2008.0,,eng,,,2737784.0
literary comics,/works/OL21207889W,Christmas Carol and Other Stories,Charles Dickens,1995.0,,eng,,,13338022.0
literary comics,/works/OL21067076W,Megahex,Simon Hanselmann,2014.0,,eng,,,13062987.0
literary comics,/works/OL16012973W,Moby Dick,"Lance Stahlberg, Herman Melville",2009.0,,eng,,,9223592.0
literary comics,/works/OL1835944W,Dykes and sundry other carbon-based life-forms to watch out for,Alison Bechdel,2003.0,,eng,,,775831.0
literary comics,/works/OL18504604W,All in a bustle,William Milns,1973.0,,eng,,,
literary comics,/works/OL5796640W,Insights,Gareth Shute,2006.0,,eng,,,
literary comics,/works/OL16097559W,The British Apollo,,1740.0,,eng,,,6931970.0
literary comics,/works/OL14618377M,All in a bustle: or The new house.,William Milns,1798.0,,eng,,,
literary comics,/works/OL17505150W,"The Complete Peanuts, 1977 to 1978",Charles M. Schulz,2010.0,,eng,,,7835595.0
literary comics,/works/OL19670742W,The secret loves of geek girls,"Hope Nicholson, N.D. Stevenson, Marjorie M. Liu, Margaret Atwood",2016.0,,eng,,,9896129.0
literary comics,/works/OL18691930W,A companion to crime fiction,"Charles J. Rzepka, Lee Horsley",2010.0,,eng,,,13828390.0
literary comics,/works/OL21332415W,Cannonball,Kelsey Wroten,2019.0,,eng,,,11309618.0
literary comics,/works/OL15524233W,The Neo-Latin epigram,Susanna de Beer,2009.0,,"eng, ita",,,
literary comics,/works/OL18548775W,The English clown tradition from the middle ages to Shakespeare,Robert Hornback,2009.0,,eng,,,
literary comics,/works/OL16174581W,From interculturalism to transculturalism,Heinz Antor,2010.0,,eng,,,
literary comics,/works/OL19357099W,The Cute Girl Network,"MK Reed, Greg Means",2013.0,,,,,8471505.0
literary comics,/works/OL19750395W,Alpha,"Bessora, Barroux, Sarah Ardizzone",2014.0,,"fre, eng",,,
literary comics,/works/OL2056822W,The Wild Party,"Art Spiegelman, Joseph Moncure March",1994.0,,eng,,,228731.0
literary comics,/works/OL20184640W,Black Dahlia,Rick Geary,2016.0,,eng,,,8832962.0
literary comics,/works/OL22708002W,Strange Case of Dr Jekyll and Mr Hyde,"Robert Louis Stevenson, adapted by Alan Grant, Cam Kennedy, adapted by Alan Grant",1932.0,,"jpn, eng",,,10491194.0
literary comics,/works/OL9000825W,Gravitation,"Jun Lennon, Maki Murakami",2006.0,,eng,,,8212717.0
literary comics,/works/OL17895969M,Miscellanea.,,,,eng,,,
literary comics,/works/OL22461399W,Miscellanea,Kristian Smidt,1966.0,,eng,,,
literary comics,/works/OL21607844W,Lissa,"Coleman Nye, Sarula Bao, Caroline Brewer, Sherine Hamdy",2017.0,,eng,,,10485856.0
literary comics,/works/OL19725747W,Run for it,Marcelo D'Salete,2017.0,,eng,,,14418067.0
literary comics,/works/OL13749129W,Tales from the Brothers Grimm,"Mazan., Mazan, Philippe Petit, Cecile Chicault",2008.0,,eng,,,2968052.0
literary comics,/works/OL19712797W,Alone,Christophe Chabouté,2017.0,,eng,,,12706595.0
literary comics,/works/OL19741664W,Royal City,Jeff Lemire,2017.0,,eng,,,14514136.0
literary comics,/works/OL15197311W,Socrates and the fat rabbis,Daniel Boyarin,2009.0,,eng,,,10020473.0
literary comics,/works/OL21209737W,Laguardia,"Nnedi Okorafor, Tana Ford",2019.0,,eng,,,15116484.0
literary comics,/works/OL21879589W,Barely Functional Adult,Meichi Ng,2020.0,,eng,,,
literary comics,/works/OL17940142W,Why Art?,Eleanor Davis,2018.0,,eng,,,8270118.0
literary comics,/works/OL19669655W,The Harlem Hellfighters,"Max Brooks, Caanan White",2014.0,,"eng, spa",,,10872809.0
literary comics,/works/OL24189515W,Laid Waste,Julia Gfrorer,2016.0,,eng,,,10616848.0
literary comics,/works/OL14942620W,William Shakespeare's Romeo and Juliet,Harold Bloom,2005.0,,eng,,,555656.0
literary comics,/works/OL19714562W,Latino/a literature in the classroom,Frederick Luis Aldama,2015.0,,eng,,,
literary comics,/works/OL20028060W,Agony,Mark Beyer,2016.0,,eng,,,12739258.0
literary comics,/works/OL15276913W,Captured by Pirates,"Justine Fontes, Ron Fontes",2007.0,,"spa, eng",,,2655233.0
literary comics,/works/OL17453062W,"The Complete Peanuts, 1975 to 1976",Charles M. Schulz,2010.0,,eng,,,7608350.0
literary comics,/works/OL5769468W,Apollo's Song,Osamu Tezuka,2007.0,,eng,,,958993.0
literary comics,/works/OL20058307W,Boundless,Jillian Tamaki,2017.0,,eng,,,14446839.0
literary comics,/works/OL19753269W,Home after dark,David Small,2018.0,,eng,,,
literary comics,/works/OL19753287W,Woman world,Aminder Dhaliwal,2018.0,,eng,,,
literary comics,/works/OL269550W,Something About the Author,Gale Group,1996.0,,eng,,,5095971.0
literary comics,/works/OL646982W,An act in a backwater,E. F. Benson,1903.0,,"eng, rus",,,5662407.0
literary comics,/works/OL20794698W,Desert Boys,Chris McCormick,2016.0,,eng,,,10089194.0
literary comics,/works/OL19990126W,Second Avenue caper,"Joyce Brabner, Mark Zingarelli, Raquel García Rojas",2014.0,,eng,,,11309778.0
literary comics,/works/OL21546753W,Seth,"Eric Hoffman, Dominick Grace",2015.0,,eng,,,13840083.0
literary comics,/works/OL1835954W,Spawn of dykes to watch out for,Alison Bechdel,1993.0,,eng,,,3943615.0
literary comics,/works/OL8077772W,Walt and Skeezix,Frank King,2005.0,,eng,,,944771.0
literary comics,/works/OL8201731W,Alice in Wonderland (Disney Classics),Mouse Works,1992.0,,eng,,,818891.0
literary comics,/works/OL17583016W,"East of West, Vol. 4","Jonathan Hickman, Nick Dragotta",2015.0,,eng,,,7866740.0
literary comics,/works/OL19669879W,Stalin's daughter,Rosemary Sullivan,2015.0,,eng,,,10654181.0
literary comics,/works/OL17582729W,Wonder Woman Unbound The Curious History Of The Worlds Most Famous Heroine,Tim Hanley,2014.0,,,,,7866167.0
literary comics,/works/OL21562538W,Joker,"Robert Moses Peaslee, Robert G. Weiner",2015.0,,eng,,,12944734.0
literary comics,/works/OL15190554W,The Real Cost of Prisons Comix,Lois Ahrens,2008.0,,eng,,,6447315.0
literary comics,/works/OL19702067W,"Sunny, Vol. 1",Taiyō Matsumoto,2013.0,,"por, eng",,,8576659.0
literary comics,/works/OL21571835W,Investigating Lois Lane,Tim Hanley,2016.0,,eng,,,13092323.0
literary comics,/works/OL38004730W,The Complete Lewis Carroll,Lewis Carroll,1999.0,,eng,,,
literary comics,/works/OL20209835W,Superman,Ian Gordon,2017.0,,eng,,,8860539.0
literary comics,/works/OL16455180W,"The graphic canon, volume 1",Russell Kick,2012.0,,eng,,,9531390.0
literary comics,/works/OL646603W,The mystery play,"Grant Morrison, Jon J. Muth",1994.0,,eng,,,3900808.0
literary comics,/works/OL8826669W,Through the Habitrails,Jeff Nicholson,1994.0,,eng,,,13329119.0
literary comics,/works/OL16815359W,The Undertaking of Lily chen,Danica Novgorodoff,2014.0,,eng,,,8463157.0
literary comics,/works/OL21194443W,Frogcatchers,Jeff Lemire,2019.0,,eng,,,
literary comics,/works/OL20569992W,My Pretty Vampire,Katie Skelly,2017.0,,eng,,,9212066.0
literary comics,/works/OL20221138W,Caravaggio Volume 1,Milo Manara,2017.0,,,,,8873566.0
literary comics,/works/OL27823255W,Rivers Of London,Ben Aaronovitch,2022.0,,eng,,,13271821.0
literary comics,/works/OL3592771W,Age Of Bronze Volume 3,Eric Shanower,2007.0,,eng,,,2936584.0
literary comics,/works/OL19761184W,Anthony Bourdain's hungry ghosts,Anthony Bourdain,2018.0,,eng,,,
literary comics,/works/OL21134867W,British Superhero,Chris Murray,2017.0,,eng,,,12426777.0
literary comics,/works/OL21134866W,Captain Marvel and the Art of Nostalgia,Brian Cremins,2017.0,,eng,,,12452639.0
literary comics,/works/OL4102711W,Comedy of manners,David L. Hirst,1979.0,,eng,,,9787943.0
literary comics,/works/OL17629433W,Peplum,Blutch,2016.0,,eng,,,7905597.0
literary comics,/works/OL21098924W,Bending Steel,Aldo J. Regalado,2015.0,,eng,,,
literary comics,/works/OL36045039W,Fables,"Bill Willingham, Mark Buckingham",2005.0,,eng,,,
literary comics,/works/OL17709912W,Boy's Club,Matt Furie,2016.0,,eng,,,7984441.0
literary comics,/works/OL21680313W,"East of West, Vol. 10","Jonathan Hickman, Nick Dragotta",2020.0,,eng,,,12750527.0
literary comics,/works/OL8548261W,The curious case of Benjamin Button,Nunzio Defilippis,2008.0,,eng,,,12488101.0
literary comics,/works/OL21156777W,Ben Katchor,Ian Gordon,2017.0,,eng,,,
literary comics,/works/OL19745556W,Forward,Lisa Maas,2018.0,,eng,,,11198291.0
literary comics,/works/OL21603710W,Jim Shooter,"Jason Sacks, Eric Hoffman, Dominick Grace",2017.0,,eng,,,
literary comics,/works/OL17886771W,William Shakespeare's Julius Caesar,Vincent Goodwin,2011.0,,eng,,,8198330.0
literary comics,/works/OL2687375W,The language of humour,Alison Ross,1998.0,,eng,,,264888.0
literary comics,/works/OL32602802W,Food for thought,Sidney L. Sondergard,2018.0,,eng,,,
literary comics,/works/OL21603716W,Graphic Novels for Children and Young Adults,"Michelle Ann Abate, Gwen Athene Tarbox",2017.0,,eng,,,12434695.0
literary comics,/works/OL11957384W,William Shakespeare's King Lear,Brian Farrens,2008.0,,eng,,,9281921.0
literary comics,/works/OL21584407W,Forging the Past,Daniel Marrone,2016.0,,eng,,,14308606.0
literary comics,/works/OL20220887W,Manara Library Volume 1,Milo Manara,2017.0,,,,,8873278.0
literary comics,/works/OL20047162W,Wuvable Oaf,Ed Luce,2016.0,,eng,,,10927591.0
literary comics,/works/OL21124067W,From Daniel Boone to Captain America,Chad A. Barbour,2016.0,,eng,,,
literary comics,/works/OL11032343W,Maybe later,"Dupuy, Philippe Dupuy, Charles Berberian",2006.0,,eng,,,944743.0
literary comics,/works/OL624388W,Beowulf,Stefan Petrucha,2007.0,,eng,,,4942150.0
literary comics,/works/OL15137358W,DC super friends,Caleb Burroughs,2008.0,,eng,,,6486723.0
literary comics,/works/OL19740236W,The creativity project,Colby Sharp,2018.0,,eng,,,9338385.0
literary comics,/works/OL18311852W,New perspectives on women and comedy,Regina Barreca,1992.0,,eng,,,3973429.0
literary comics,/works/OL35693639W,Strange Case of Dr. Jekyll and Mr. Hyde,"Robert Louis Stevenson, Bryan Hitch",2008.0,,eng,,,
literary comics,/works/OL21275071W,Language of Humour,Alison Ross,2005.0,,eng,,,
literary comics,/works/OL19984402W,Shoplifter,"Cho, Michael (Illustrator)",2014.0,,eng,,,
literary comics,/works/OL20024426W,Corto Maltese,Hugo Pratt,2015.0,,"eng, fre",,,8848097.0
literary comics,/works/OL34947113W,My Brilliant Friend,"Chiara Lagani, Elena Ferrante, Mara Cerri",2023.0,,,,,13772133.0
literary comics,/works/OL20157251W,Off Season,James Sturm,2019.0,,,,,8802335.0
literary comics,/works/OL21148149W,Black Sinister,Troy Nixey,2017.0,,eng,,,14445845.0
literary comics,/works/OL1835950W,The indelible Alison Bechdel,Alison Bechdel,1998.0,,eng,,,3727744.0
literary comics,/works/OL25988711W,Monarca,"Leopoldo Gout, Eva Aridjis",2022.0,,eng,,,12468638.0
literary comics,/works/OL8470591W,Neil Gaiman's The Sandman and Joseph Campbell,Stephen Rauch,2003.0,,eng,,,1532159.0
literary comics,/works/OL25177055W,The Waiting,"Keum Suk Gendry-Kim, Janet Hong",2021.0,,eng,,,11978682.0
literary comics,/works/OL21128583W,Order of Things,Reid Psaltis,2016.0,,eng,,,12515481.0
literary comics,/works/OL21319789W,Habitat,Roy Simon,2016.0,,eng,,,12781395.0
literary comics,/works/OL21128589W,Superwomen,Carolyn Cocca,2016.0,,eng,,,
literary comics,/works/OL20873604W,"Ping Pong, Vol. 1",Taiyō Matsumoto,2020.0,,,,,10194624.0
literary comics,/works/OL18235440W,Versions of medieval comedy,Paul G. Ruggiers,1977.0,,eng,,,9900687.0
literary comics,/works/OL35744524W,Milky Way,"Miguel Vila, Jamie Richards",2023.0,,eng,,,14639972.0
literary comics,/works/OL21224190W,White cube,Brecht Vandenbroucke,2013.0,,eng,,,10353361.0
literary comics,/works/OL32564888W,Opus und labor,"Iuditha Balint, Kerstin Wilhelms, Thomas Wortmann",2018.0,,ger,,,
literary comics,/works/OL17391114W,Wuthering Heights The Graphic Novel,"Seán M. Wilson, Sean Michael Wilson, Emily Brontë",2010.0,,,,,7485120.0
literary comics,/works/OL21661354W,Flake,Matthew Dooley,2020.0,,eng,,,
literary comics,/works/OL20776697W,"BEASTARS, Vol. 6",Paru Itagaki,2020.0,,,,,9834287.0
literary comics,/works/OL17321210W,Ōoku,Fumi Yoshinaga,2009.0,,,,,7400198.0
literary comics,/works/OL15193066W,"Soul Eater, Vol. 2",Atsushi Ohkubo,2010.0,,,,,6450383.0
literary comics,/works/OL21662465W,Apsara Engine,Bishakh Som,2020.0,,eng,,,11309627.0
literary comics,/works/OL15193067W,"Soul Eater, Vol. 3",Atsushi Ohkubo,2010.0,,,,,6450384.0
literary comics,/works/OL8409858W,Max Finder Mystery,Liam O'Donnell,2006.0,,eng,,,993689.0
literary comics,/works/OL24296256W,Royal wedding,Art Mawhinney,2012.0,,eng,,,10803112.0
literary comics,/works/OL18180346W,Tech jacket,"Robert Kirkman, E. J. Su",2003.0,,eng,,,844728.0
literary comics,/works/OL20035039W,Pioneering cartoonists of color,Tim Jackson,2016.0,,eng,,,12629671.0
literary comics,/works/OL21111346W,USS Stevens,"Sam Glanzman, Ivan Brandon, Allan Asherman, Jon B. Cooke",2016.0,,eng,,,
literary comics,/works/OL16167079W,Ray Bradbury's Something wicked this way comes,Ronald Wimberly,2011.0,,eng,,,8565031.0
literary comics,/works/OL19738525W,Yellow negroes and other imaginary creatures,Yvan Alagbé,2018.0,,eng,,,
literary comics,/works/OL36462682W,"Asadora!, Vol. 7","Naoki Urasawa, Daruma Serveis Lingüistics  S.L.",2023.0,,eng,,,14021979.0
literary comics,/works/OL28798190W,"Asadora!, Vol. 6","Naoki Urasawa, Daruma Serveis Lingüistics  S.L.",2022.0,,eng,,,14021980.0
literary comics,/works/OL21018022W,Almost Silent,Jason,2017.0,,eng,,,12508922.0
literary comics,/works/OL26522768W,Cartooning China,Amy Matthewson,2022.0,,eng,,,
literary comics,/works/OL19742965W,Superman in myth and folklore,Daniel Peretti,2017.0,,eng,,,12430477.0
literary comics,/works/OL21307660W,Hockey Karma,"Andres Mossa, Ryan Ferrier, Howard Shapiro",2016.0,,eng,,,12870417.0
literary comics,/works/OL16509186W,Dracula,Jason Cobley,2011.0,,eng,,,12688276.0
literary comics,/works/OL17541169W,The Importance Of Being Earnest The Graphic Novel Quick Text,John Stokes,2011.0,,,,,7783974.0
literary comics,/works/OL21665821W,Kafkaesque,Peter Kuper,2017.0,,eng,,,
literary comics,/works/OL26507420W,Eternaut 1969 (the Alberto Breccia Library),"Alberto Breccia, H. G. Oesterheld",2020.0,,eng,,,14796742.0
literary comics,/works/OL21210579W,Invisible Kingdom Volume 1,"G. Willow Wilson, Christian Ward",2019.0,,eng,,,14428382.0
literary comics,/works/OL20279452W,"The Graphic Canon, Vol. 1-3",Russ Kick,2013.0,,,,,8937385.0
literary comics,/works/OL21111335W,My War,"Szegedi Szuts, Peter Kuper",2015.0,,eng,,,
literary comics,/works/OL18286075W,Last laughs,Regina Barreca,1988.0,,eng,,,415770.0
literary comics,/works/OL25157083W,Betty Blues,Renaud Dillies,2013.0,,eng,,,
literary comics,/works/OL1812631W,Wonder women,Lillian S. Robinson,2004.0,,eng,,,4306663.0
literary comics,/works/OL21660977W,Graphic Narratives and the Mythological Imagination in India,Roma Chatterji,2019.0,,eng,,,
literary comics,/works/OL526366W,Wuthering Heights [adaptation],Rick Geary,1990.0,,eng,,,10088233.0
literary comics,/works/OL22059113W,BEASTARS vol.20 [Japanese Edition],Paru Itagaki,2020.0,,,,,10423341.0
literary comics,/works/OL19738504W,Dalston monsterzz,Dilraj Mann,2017.0,,eng,,,14026130.0
literary comics,/works/OL20040407W,Demon,Jason Shiga,2016.0,,eng,,,
literary comics,/works/OL17465533W,Fred Basset Yearbook 2012,Alex Graham,2011.0,,eng,,,7633293.0
literary comics,/works/OL17529043W,The Complete Peanuts 1975-1978 Boxed Set,Charles M. Schulz,2010.0,,eng,,,7759753.0
literary comics,/works/OL21283008W,Comedy and Social Science,Cate Watson,2015.0,,eng,,,
literary comics,/works/OL24813492W,The amazing Spider-Man,,1994.0,,eng,,,11587753.0
literary comics,/works/OL8805311W,Percy Gloom,Cathy Malkasian,2007.0,,eng,,,791628.0
literary comics,/works/OL20201016W,Samaris,Benoit Peeters,2017.0,,,,,8851104.0
literary comics,/works/OL18548522W,Things undone,Shane White,2009.0,,eng,,,12955242.0
literary comics,/works/OL2744046W,The language of humour,Walter Nash,1985.0,,eng,,,11042400.0
literary comics,/works/OL20326025W,The New York Four,"Brian Wood, Ryan Kelly",2014.0,,,,,8988097.0
literary comics,/works/OL20005042W,"Sunny, Vol. 5",Taiyō Matsumoto,2015.0,,eng,,,9246105.0
literary comics,/works/OL17473210W,"The Complete Peanuts, 1979-1982",Charles M. Schulz,2011.0,,eng,,,7648593.0
literary comics,/works/OL26861280W,Porn Basket,Johnny Ryan,2021.0,,eng,,,13911527.0
literary comics,/works/OL26861279W,From Granada to Cordova,Pier Dola,2021.0,,eng,,,
literary comics,/works/OL20656228W,Beastars. Volume 5,Paru Itagaki,2020.0,,,,,9312775.0
literary comics,/works/OL20013073W,City of clowns,Daniel Alarcón,2015.0,,eng,,,
literary comics,/works/OL18190336W,McSweeney's 15,Editors of McSweeney's,2004.0,,eng,,,959647.0
literary comics,/works/OL1975567W,MacDoodle St,Mark Alan Stamaty,1980.0,,eng,,,13203709.0
literary comics,/works/OL19763564W,Slum Wolf,Tadao Tsuge,2018.0,,eng,,,9133626.0
literary comics,/works/OL17461820W,Dracula The Graphic Novel Original Text Version,Clive Bryant,2012.0,,,,,7625883.0
literary comics,/works/OL25633507W,Les misérables [adaptation],"Luciano Saracino, Fabián Mezquita",2018.0,,eng,,,
literary comics,/works/OL3791077W,Last of the dragons,Carl Potts,1988.0,,eng,,,
literary comics,/works/OL20005346W,Exquisite corpse,Pénélope Bagieu,2015.0,,eng,,,
literary comics,/works/OL21883936W,To Know You're Alive,Dakota McFadzean,2020.0,,eng,,,
literary comics,/works/OL19753472W,Let's go exploring,Michael Hingston,2018.0,,eng,,,14850717.0
literary comics,/works/OL35708646W,"#DRCL Midnight Children, Vol. 1","Shinichi Sakamoto, Bram Stoker",2023.0,,eng,,,14593312.0
literary comics,/works/OL18720387W,The body in late medieval and early modern culture,"Darryll Grantley, Nina Taunton",2000.0,,eng,,,5076901.0
literary comics,/works/OL23219846W,On the graphic novel,Santiago García,2015.0,,eng,,,14396264.0
literary comics,/works/OL21123731W,Boys of Sheriff Street,"Jerome Charyn, Jacques de Loustal",2016.0,,eng,,,
literary comics,/works/OL21123725W,Worry Doll,"Matt Coyle, Shaun Tan",2016.0,,eng,,,
literary comics,/works/OL29689216W,Not Waving but Drawing,John Cuneo,2017.0,,eng,,,
literary comics,/works/OL21184387W,Alay-Oop,"Gropper William, James Sturm",2019.0,,eng,,,
literary comics,/works/OL22159701W,Please Don't Step on My JNCO Jeans,Noah Van Sciver,2020.0,,eng,,,14595339.0
literary comics,/works/OL20364714W,Conversations,Chester Brown,2013.0,,,,,9031269.0
literary comics,/works/OL16191382W,Gothicka,Victoria Nelson,2012.0,,eng,,,12190721.0
literary comics,/works/OL27172503W,Joy of Quitting,Keiler Roberts,2022.0,,eng,,,13210806.0
literary comics,/works/OL21873643W,Stringbags,"Garth Ennis, P. J. Holden",2020.0,,eng,,,
literary comics,/works/OL26849489W,Manga,"Ronald Stewart, Chris Gavaler, Shige (CJ) Suzuki",2022.0,,eng,,,
literary comics,/works/OL8933232W,Comedy and culture,Fabian Alfie,2001.0,,eng,,,2106413.0
literary comics,/works/OL20180987W,Lost in the Fun Zone,Leif Goldberg,2018.0,,,,,8828636.0
literary comics,/works/OL21653357W,Cryptoid,Eric Haven,2020.0,,eng,,,
literary comics,/works/OL21111306W,Magician's Wife,"Jerome Charyn, Francois Boucq",2015.0,,eng,,,
literary comics,/works/OL21115272W,Brighter Than You Think,"Marc Sobel, Alan Moore",2017.0,,eng,,,
literary comics,/works/OL17395890W,A Christmas Carol The Graphic Novel,Clive Bryant,2012.0,,,,,7494688.0
literary comics,/works/OL22475781W,BEASTARS vol.21 [Japanese Edition],Paru Itagaki,2020.0,,,,,10468611.0
literary comics,/works/OL25997928W,Things We Create,Axel Brechensbauer,2022.0,,eng,,,
literary comics,/works/OL21277419W,Sino-Japanese War and Youth Literature,Minjie Chen,2016.0,,eng,,,
literary comics,/works/OL21618101W,Construction of Gender Identities in Alison Bechdel's graphic Writings,Christian Ludwig,2018.0,,eng,,,13544134.0
literary comics,/works/OL27077402W,Castle in England,"Jamie Rhodes, Isaac Lenkiewicz, Briony May Smith",2017.0,,eng,,,14449408.0
literary comics,/works/OL26812391W,Peepers,Patrick Keck,2021.0,,eng,,,
literary comics,/works/OL21653362W,Cowboy,Rikke Villadsen,2020.0,,eng,,,
literary comics,/works/OL21978923W,Hypnotwist,Gilbert Hernandez,2021.0,,eng,,,
literary comics,/works/OL16804861W,Lynd Ward,Lynd Ward,2010.0,,fre,,,7258492.0
literary comics,/works/OL20178788W,Fluorescent Mud,Eli Howey,2018.0,,,,,8826155.0
literary comics,/works/OL22536313W,Reprieve,Jean-Pierre Gibrat,2018.0,,eng,,,
literary comics,/works/OL26598332W,Troy,"Philip Xavier, Gary Reed",2017.0,,eng,,,14220525.0
literary comics,/works/OL21903228W,Peanuts Every Sunday 1986-1990,Charles M. Schulz,2020.0,,eng,,,
literary comics,/works/OL17426966W,An Inspector Calls The Graphic Novel Quick Text,Jason Cobley,2012.0,,,,,7556269.0
literary comics,/works/OL16585911W,"The graphic canon, volume 2",Russell Kick,2012.0,,eng,,,13131271.0
literary comics,/works/OL20235746W,American Blood,Benjamin Marra,2016.0,,eng,,,8889816.0
literary comics,/works/OL19761199W,Kafkaesque,"Kuper, Peter",2018.0,,eng,,,
literary comics,/works/OL15490467W,Treasure Island [adaptation],Andrew Harrar,2009.0,,eng,,,10644341.0
literary comics,/works/OL21323000W,Kingdom/Order,Reid Psaltis,2018.0,,eng,,,
literary comics,/works/OL13522168W,Paradigm,"Matthew Cashel, Matt Cashell, Jeremy Haun",2003.0,,eng,,,844733.0
literary comics,/works/OL21659471W,Pretty Deadly Volume 3,"Kelly  Sue DeConnick, Emma Rios",2020.0,,eng,,,
literary comics,/works/OL26574751W,Old Growth,"Niv Bavarsky, Michael Olivo",2020.0,,eng,,,
literary comics,/works/OL35867724W,Behind the Bar,Johnny Love Metheny,2023.0,,eng,,,
literary comics,/works/OL21347677W,Holocaust Graphic Narratives,Victoria Aarons,2019.0,,eng,,,13516225.0
literary comics,/works/OL35712049W,Totem,"Andrea Rosenberg, Laura Perez",2023.0,,eng,,,
literary comics,/works/OL26838862W,Cracking,Tommi Musturi,2021.0,,eng,,,14677531.0
literary comics,/works/OL27025787W,L'album Schtroumpf de l'ete,,1991.0,,fre,,,12530006.0
literary comics,/works/OL26817915W,Hand of Black and Other Stories,Martin Cendreda,2021.0,,eng,,,
literary comics,/works/OL22137752W,Langosh and Peppi,Veronica Post,2020.0,,eng,,,
literary comics,/works/OL21878389W,Monkey vs. Robot,James Kochalka,2020.0,,eng,,,
literary comics,/works/OL17491011W,Mangas Cultural Crossroads,Jaqueline Berndt,2012.0,,,,,7683830.0
literary comics,/works/OL16134262W,Ray Bradbury's The martian chronicles,Dennis Calero,2011.0,,eng,,,12184797.0
literary comics,/works/OL14930095W,Graphic Classics. Arthur Conan Coyle,"Tom Pomplun, Rick Geary, J. B. Bonivert, Milton Knight, Antonella Caputo, Rod Lott",2005.0,,eng,,,9249225.0
literary comics,/works/OL19988408W,The river,Alessandro Sanna,2014.0,,eng,,,
literary comics,/works/OL21067083W,Special Exits,Joyce Farmer,2014.0,,eng,,,
literary comics,/works/OL11602011W,García Lorca for beginners,"Luis Martínez Cuitiño, Luis Martinez Cuitino, Delia Cancela",2000.0,,eng,,,653974.0
literary comics,/works/OL26509042W,"Ran and the Gray World, Vol. 6",Aki Irie,2020.0,,eng,,,
literary comics,/works/OL21668789W,"Ran and the Gray World, Vol. 7",Aki Irie,2020.0,,eng,,,
literary comics,/works/OL21017473W,Mujirushi,Naoki Urasawa,2020.0,,,,,10325928.0
literary comics,/works/OL15728473W,Adventures of Tom Sawyer,Classics Illustrated,2010.0,,,,,6746289.0
literary comics,/works/OL17464339W,Half Past Danger,Stephen Mooney,2014.0,,,,,7630909.0
literary comics,/works/OL25765174W,Charlie Brown's America,Blake Scott Ball,2021.0,,eng,,,15160340.0
literary comics,/works/OL21605352W,Retreat,"Pierre Wazem, Tom Tirabosco",2017.0,,eng,,,14512842.0
literary comics,/works/OL19948324W,Soul eater,大久保篤,2011.0,,eng,,,14626441.0
