title,author,year_published,subjects,edition_count,open_library_key,queried_author
"Black Skin, White Masks (Get Political) by Frantz Fanon (2008-10-20)",Unknown Author,,,1,/book/show/196975550-black-skin-white-masks-get-political-by-frantz-fanon,Frantz Fanon
"Biography - Fanon, Frantz (1925-1961): An article from: Contemporary Authors",Gale Reference Team,,,1,/book/show/205067936-biography---fanon-frantz-1925-1961,Frantz Fanon
Frantz Fanon; Colonialism and Alienation,Renate Zahar,,,1,/book/show/238568880-frantz-fanon-colonialism-and-alienation,Frantz Fanon
"Pensamentos africanos e afrodiaspóricos:: Homenagem aos 70 anos de ""Pele negra, máscaras brancas"" de Frantz Fanon",Jeferson da Costa Vaz,,,1,/book/show/216638506-pensamentos-africanos-e-afrodiasp-ricos,Frantz Fanon
"L'Actualité de Frantz Fanon: Actes du colloque de Brazzaville, 12-16 décembre 1984",Unknown Author,,,1,/book/show/221494135-l-actualit-de-frantz-fanon,Frantz Fanon
Frantz Fanon: A Life by David Macey (2000-10-10),Unknown Author,,,2,/book/show/178816268-frantz-fanon,Frantz Fanon
Frantz Fanon: Phénoménologie du colonialisme et réalisation de l'homme décolonisé,David Ngono Lekoa,,,1,/book/show/122734906-frantz-fanon,Frantz Fanon
"Frantz Fanon aux États-Unis: Suivi des commentaires de sa femme, Josie Fannon, qui s'est suicidée en 1989.",Christian Filostrat,,,1,/book/show/121008202-frantz-fanon-aux-tats-unis,Frantz Fanon
"La idea de nación. Ensayos sobre Max Weber, Hanna Arendt, Carlos Astrada, Frantz Fanon, José Aricó, Niklas Luhmann y Rodolfo Stavenhagen",Esteban Vernik,,,1,/book/show/32067710-la-idea-de-naci-n-ensayos-sobre-max-weber-hanna-arendt-carlos-astrada,Frantz Fanon
"Frantz Fanon, Figure du Depassement: Regards Croises sur l'Esclavage",Christiane Chaulet-Achour,,,1,/book/show/79895635-frantz-fanon-figure-du-depassement,Frantz Fanon
"Frantz Fanon, aujourd'hui et demain: Réflexions sur le Tiers Monde",Clément Mbom,,,2,/book/show/85805230-frantz-fanon-aujourd-hui-et-demain,Frantz Fanon
Intellectual heritage of humanity <78> Frantz Fanon (1981) ISBN: 4061453785 [Japanese Import],海老坂 武,,,2,/book/show/91056423-intellectual-heritage-of-humanity-frantz-fanon-1981-isbn,Frantz Fanon
Frantz Fanon: Um Retrato,Alice Cherki,,,1,/book/show/213228705-frantz-fanon,Frantz Fanon
"Frantz Fanon in Plain English: Understanding Colonialism, Identity, and Liberation",Robert Flix,,,1,/book/show/249062024-frantz-fanon-in-plain-english,Frantz Fanon
"An Analysis of Frantz Fanon's Black Skin, White Masks",Rachele Dini,,,1,/book/show/246551515-an-analysis-of-frantz-fanon-s-black-skin-white-masks,Frantz Fanon
Frantz Fanon: Sa vie et son oeuvre psychiatrique,Claudine Razanajao,,,1,/book/show/249589246-frantz-fanon,Frantz Fanon
Frantz Fanon: Sa vie et son œuvre psychiatrique,Jacques Postel,,,1,/book/show/250296396-frantz-fanon,Frantz Fanon
Soggettivazioni antagoniste. Frantz Fanon e la critica postcoloniale,Sandro Luce,,,1,/book/show/104765093-soggettivazioni-antagoniste-frantz-fanon-e-la-critica-postcoloniale,Frantz Fanon
The Last Day of Frantz Fanon / Le Dernier Jour de Frantz Fanon,Christian Filostrat,,,1,/book/show/34701484-the-last-day-of-frantz-fanon-le-dernier-jour-de-frantz-fanon,Frantz Fanon
"Kultur (Algerien): Algerischer Film, Kunstler (Algerien), Frantz Fanon, Assia Djebar, Tende, Rai, Sebiba, Tahardent, Yasmina Khadra",Quelle Wikipedia,,,1,/book/show/33321391-kultur-algerien,Frantz Fanon
Myself Must I Remake: The Life and Poetry of W. B. Yeats,Gayatri Chakravorty Spivak,1974.0,,1,/book/show/310742.Myself_Must_I_Remake,Gayatri Chakravorty Spivak
Can the Subaltern Speak? Postkolonialität und subalterne Artikulation,Gayatri Chakravorty Spivak,1985.0,,18,/book/show/3525682-can-the-subaltern-speak-postkolonialit-t-und-subalterne-artikulation,Gayatri Chakravorty Spivak
In other worlds,Gayatri Chakravorty Spivak,1987.0,,21,/book/show/410812.In_other_worlds,Gayatri Chakravorty Spivak
The Post-Colonial Critic,Gayatri Chakravorty Spivak,1990.0,,9,/book/show/160992.The_Post_Colonial_Critic,Gayatri Chakravorty Spivak
Inscription Jamélie Hassan,Gayatri Chakravorty Spivak,1990.0,,2,/book/show/127121595-inscription-jam-lie-hassan,Gayatri Chakravorty Spivak
Outside in the Teaching Machine,Gayatri Chakravorty Spivak,1993.0,,15,/book/show/464992.Outside_in_the_Teaching_Machine,Gayatri Chakravorty Spivak
A Critique of Postcolonial Reason: Toward a History of the Vanishing Present by Gayatri Chakravorty Spivak (1999-06-28),Gayatri Chakravorty Spivak,1999.0,,15,/book/show/128951175-a-critique-of-postcolonial-reason,Gayatri Chakravorty Spivak
Imperative zur Neuerfindung des Planeten =: Imperatives to re-imagine the planet,Gayatri Chakravorty Spivak,1999.0,,3,/book/show/16121060-imperative-zur-neuerfindung-des-planeten,Gayatri Chakravorty Spivak
Song for Kali: A Cycle of Images and Songes,Ram Proshad,2000.0,,3,/book/show/230110.Song_for_Kali,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak,Stephen Morton,2002.0,,15,/book/show/8265150-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Chotti Munda and his Arrow,Gayatri Chakravorty Spivak,2002.0,,13,/book/show/64769686-chotti-munda-and-his-arrow,Gayatri Chakravorty Spivak
Death of a Discipline,Gayatri Chakravorty Spivak,2003.0,,11,/book/show/415545.Death_of_a_Discipline,Gayatri Chakravorty Spivak
Membaca Pemikiran Jacques Derrida: Sebuah Pengantar,Gayatri Chakravorty Spivak,2003.0,,1,/book/show/18105610-membaca-pemikiran-jacques-derrida,Gayatri Chakravorty Spivak
"Traces of India: Photography, Architecture, and the Politics of Representation, 1850 1900",Maria Antonella Pelizzari,2003.0,,1,/book/show/391384.Traces_of_India,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak: Interkulturelle Bibliothek,Miriam Nandi,2005.0,,1,/book/show/21554581-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak: Live Theory,Mark Sanders,2006.0,,7,/book/show/837697.Gayatri_Chakravorty_Spivak,Gayatri Chakravorty Spivak
Conversations with Gayatri Chakravorty Spivak,Gayatri Chakravorty Spivak,2007.0,,8,/book/show/160994.Conversations_with_Gayatri_Chakravorty_Spivak,Gayatri Chakravorty Spivak
Other Asias,Gayatri Chakravorty Spivak,2007.0,,9,/book/show/160999.Other_Asias,Gayatri Chakravorty Spivak
"Who Sings the Nation-State? Language, Politics, Belonging",Judith Butler,2007.0,,16,/book/show/288274.Who_Sings_the_Nation_State_Language_Politics_Belonging,Gayatri Chakravorty Spivak
スピヴァクみずからを語る―家・サバルタン・知識人,Gayatri Chakravorty Spivak,2007.0,,1,/book/show/16109932,Gayatri Chakravorty Spivak
Righting Wrongs - Unrecht richten,Gayatri Chakravorty Spivak,2008.0,,2,/book/show/9660511-righting-wrongs---unrecht-richten,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak: In Other Words,Sangeeta Ray,2009.0,,8,/book/show/7051557-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Nationalism and the Imagination,Gayatri Chakravorty Spivak,2009.0,,4,/book/show/4668904-nationalism-and-the-imagination,Gayatri Chakravorty Spivak
スピヴァク、日本で語る,Gayatri Chakravorty Spivak,2009.0,,1,/book/show/16120554,Gayatri Chakravorty Spivak
"Articles on American Writers of Indian Descent, Including: Dinesh D'Souza, Jhumpa Lahiri, Bharati Mukherjee, Deepak Chopra, Gayatri Chakravorty Spivak, Homi K. Bhabha, Amitav Ghosh, S. T. Joshi, Fareed Zakaria, Anita Desai, Bobby Jindal",Wikipedia,2011.0,,1,/book/show/12495138-articles-on-american-writers-of-indian-descent-including,Gayatri Chakravorty Spivak
"Articles on Deconstruction, Including: Jacques Derrida, H L Ne Cixous, Jean-Fran OIS Lyotard, Paul de Man, Gayatri Chakravorty Spivak, Metaphysics of Presence, Yale School, John D. Caputo, Jean-Luc Nancy, Christopher Norris",Hephaestus Books,2011.0,,1,/book/show/12670646-articles-on-deconstruction-including,Gayatri Chakravorty Spivak
"The Impact of the Postcolonial Theories of Edward Said, Gayatri Spivak, and Homi Bhabha on Western Thought: The Third-World Intellectual in the First-World Academy",Sumit Chakrabarti,2011.0,,1,/book/show/11435225-the-impact-of-the-postcolonial-theories-of-edward-said-gayatri-spivak,Gayatri Chakravorty Spivak
An Aesthetic Education in the Era of Globalization,Gayatri Chakravorty Spivak,2012.0,,5,/book/show/13373822-an-aesthetic-education-in-the-era-of-globalization,Gayatri Chakravorty Spivak
"Toni Morrison, amatissima",Goffredo Fofi,2020.0,,1,/book/show/55345741-toni-morrison-amatissima,Gayatri Chakravorty Spivak
An Analysis of Gayatri Chakravorty Spivak's Can the Subaltern Speak?,Graham Riach,,,5,/book/show/35883870-an-analysis-of-gayatri-chakravorty-spivak-s-can-the-subaltern-speak,Gayatri Chakravorty Spivak
A Macat Analysis of Gayatri Chakravorty Spivak's Can the Subaltern Speak?,Graham K. Riach,,,1,/book/show/59816653-a-macat-analysis-of-gayatri-chakravorty-spivak-s-can-the-subaltern-speak,Gayatri Chakravorty Spivak
The Spivak Reader,Gayatri Chakravorty Spivak,,,9,/book/show/765607.The_Spivak_Reader,Gayatri Chakravorty Spivak
"Wissenschafts- und Erkenntniskritik bei Donna Haraway und Gayatri Chakravorty Spivak. Gemeinsamkeiten, Differenzen, Kontroversen",Selina Thal,,,1,/book/show/97828025-wissenschafts--und-erkenntniskritik-bei-donna-haraway-und-gayatri-chakra,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak: In Other Words by Sangeeta Ray (2009-04-20),Unknown Author,,,1,/book/show/208196904-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Ein Vergleich der Menschenrechtskritik von Karl Marx und Gayatri Chakravorty Spivak,Jenny Schwarzhaupt,,,2,/book/show/88789436-ein-vergleich-der-menschenrechtskritik-von-karl-marx-und-gayatri-chakrav,Gayatri Chakravorty Spivak
Harlem,Gayatri Chakravorty Spivak,,,3,/book/show/15059480-harlem,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak: The Question of Representation of the Subaltern in the Context of Neo-colonalism & Globalization,Constanze Lemmerich,,,2,/book/show/34778315-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak: In Other Words by Sangeeta Ray (2009-03-31),Unknown Author,,,1,/book/show/144374321-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak: Eine interkulturelle Einführung,Miriam Nandi,,,1,/book/show/209878686-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Aut aut vol. 329 - Gayatri Chakravorty Spivak. Tre esercizi per immaginare l'altro,Unknown Author,,,1,/book/show/196682144-aut-aut-vol-329---gayatri-chakravorty-spivak-tre-esercizi-per-immagina,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak: Politics of Reading and Writing/Vers de nouveaux imaginaires critiques,Mireille Calle-Gruber,,,1,/book/show/193393455-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Conversations with Gayatri Chakravorty Spivak,Unknown Author,,,1,/book/show/244271222-conversations-with-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
[SoftCover] [Gayatri Chakravorty Spivak] an Aesthetic Education in The Era of Globalization,Unknown Author,,,1,/book/show/210790932-softcover-gayatri-chakravorty-spivak-an-aesthetic-education-in-the-e,Gayatri Chakravorty Spivak
Ein Vergleich der Menschenrechtskritik von Karl Marx und Gayatri Chakravorty Spivak by Jenny Schwarzhaupt (2010-03-26),Unknown Author,,,1,/book/show/139245791-ein-vergleich-der-menschenrechtskritik-von-karl-marx-und-gayatri-chakrav,Gayatri Chakravorty Spivak
Outside in the Teaching Machine (Routledge Classics) by Gayatri Chakravorty Spivak (2008-09-13),Unknown Author,,,1,/book/show/131858598-outside-in-the-teaching-machine-routledge-classics-by-gayatri-chakravo,Gayatri Chakravorty Spivak
Conversations With Gayatri Chakravorty Spivak,Unknown Author,,,1,/book/show/196945845-conversations-with-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
[( Nationalism and the Imagination )] [by: Gayatri Chakravorty Spivak] [Jul-2010],Unknown Author,,,1,/book/show/215048338-nationalism-and-the-imagination-by,Gayatri Chakravorty Spivak
Subalternes peuvent-elles parler? (Les) by Gayatri Chakravorty Spivak,Unknown Author,,,1,/book/show/216620672-subalternes-peuvent-elles-parler-les-by-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
"Indusi: Indyjscy Przest Pcy, W Adcy Indii, Wiktoria Hanowerska, Edward VIII Windsor, Jerzy V, Jerzy VI Windsor, Sathya Sai Baba, Szer Szah Suri, Phoolan Devi, Wicekrolowie Indii, Krolowie D Odhpuru, Gayatri Chakravorty Spivak, Mangal Pandey, Matka Meera",Rod o Wikipedia,,,1,/book/show/33448510-indusi,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak (HORS COLLECTION),Mireille Calle-Gruber,,,1,/book/show/201814553-gayatri-chakravorty-spivak-hors-collection,Gayatri Chakravorty Spivak
"[Gayatri Chakravorty Spivak: In Other Words] [Author: Ray, Sangeeta] [March, 2009]",Sangeeta Ray,,,1,/book/show/235225920-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
"[Gayatri Chakravorty Spivak: Live Theory] [Author: Sanders, Mark] [May, 2006]",Mark Sanders,,,1,/book/show/234667820-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Nationalisme et imagination by Gayatri Chakravorty Spivak,Unknown Author,,,1,/book/show/125494994-nationalisme-et-imagination-by-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Gayatri Chakravorty Spivak: Live Theory by Mark Sanders (2006-05-31),Unknown Author,,,1,/book/show/218908253-gayatri-chakravorty-spivak,Gayatri Chakravorty Spivak
Readings,Gayatri Chakravorty Spivak,,,5,/book/show/21470423-readings,Gayatri Chakravorty Spivak
The Idea of India: A Dialogue,Gayatri Chakravorty Spivak,,,2,/book/show/209189862-the-idea-of-india,Gayatri Chakravorty Spivak
Living Translation,Gayatri Chakravorty Spivak,,,3,/book/show/60557521-living-translation,Gayatri Chakravorty Spivak
Sobre la deconstrucción : introducción a De la gramatología de Derrida,Gayatri Chakravorty Spivak,,,1,/book/show/42078705-sobre-la-deconstrucci-n,Gayatri Chakravorty Spivak
চিন্তার দুর্দশা,Gayatri Chakravorty Spivak,,,1,/book/show/54240572,Gayatri Chakravorty Spivak
"Ethics and Politics in Tagore, Coetzee and Certain Scenes of Teaching",Gayatri Chakravorty Spivak,,,2,/book/show/44552101-ethics-and-politics-in-tagore-coetzee-and-certain-scenes-of-teaching,Gayatri Chakravorty Spivak
Le sentiment de l'Inde,Gayatri Chakravorty Spivak,,,1,/book/show/212205049-le-sentiment-de-l-inde,Gayatri Chakravorty Spivak
نظریه در حاشیه,Gayatri Chakravorty Spivak,,,1,/book/show/56515068,Gayatri Chakravorty Spivak
Subalternisering och den globala utopin,Gayatri Chakravorty Spivak,,,1,/book/show/26038224-subalternisering-och-den-globala-utopin,Gayatri Chakravorty Spivak
The Idea of India: A Dialogue,Romila Thapar and Gayatri Chakravorty Spivak,,,1,/book/show/210602441-the-idea-of-india,Gayatri Chakravorty Spivak
যুক্তি ও কল্পনাশক্তি [Jukti O Kalpana Shakti],Gayatri Chakravorty Spivak,,,1,/book/show/62021357-jukti-o-kalpana-shakti,Gayatri Chakravorty Spivak
Traffic in Indentity,Gayatri Chakravorty Spivak,,,2,/book/show/837698.Traffic_in_Indentity,Gayatri Chakravorty Spivak
Maailmasta kolmanteen,Gayatri Chakravorty Spivak,,,1,/book/show/17984049-maailmasta-kolmanteen,Gayatri Chakravorty Spivak
প্রণবেশ সেন স্মারক বক্তৃতা ২০১৯: চিন্তার দুর্দশা,Gayatri Chakravorty Spivak,,,1,/book/show/59604474,Gayatri Chakravorty Spivak
التفكيك والفلسفة,Gayatri Chakravorty Spivak,,,1,/book/show/199792324,Gayatri Chakravorty Spivak
Η Αρπαγή Της Ευρώπης από τον Ταύρο Των Αγορών,Gayatri Chakravorty Spivak,,,1,/book/show/22398312,Gayatri Chakravorty Spivak
Ganotontrer Rahosyo,Gayatri Chakravorty Spivak,,,1,/book/show/59499102-ganotontrer-rahosyo,Gayatri Chakravorty Spivak
Who Sings the Nation-State,Judith and Gayatri Chakravorty Spivak BUTLER,,,1,/book/show/148437165-who-sings-the-nation-state,Gayatri Chakravorty Spivak
Gramatoloji'ye Önsöz,Gayatri Chakravorty Spivak,,,1,/book/show/50678954-gramatoloji-ye-ns-z,Gayatri Chakravorty Spivak
"Yapısöküm, Postkolonyalizm, Madunluk",Gayatri Chakravorty Spivak,,,1,/book/show/51973276-yap-s-k-m-postkolonyalizm-madunluk,Gayatri Chakravorty Spivak
Spivak Moving,Gayatri Chakravorty Spivak,,,2,/book/show/60557511-spivak-moving,Gayatri Chakravorty Spivak
Thinking acedemic freedom in gendered post-coloniality,Gayatri Chakravorty Spivak,,,1,/book/show/76984467-thinking-acedemic-freedom-in-gendered-post-coloniality,Gayatri Chakravorty Spivak
Of Grammatology by Jacques Derrida,Gayatri Chakravorty Spivak,,,1,/book/show/207913917-of-grammatology-by-jacques-derrida,Gayatri Chakravorty Spivak
"En otras palabras, en otros mundos",Gayatri Chakravorty Spivak,,,1,/book/show/107596451-en-otras-palabras-en-otros-mundos,Gayatri Chakravorty Spivak
Thought of post colonialism (1992) ISBN: 4882022400 [Japanese Import],Gayatri Chakravorty Spivak,,,1,/book/show/119987584-thought-of-post-colonialism-1992-isbn,Gayatri Chakravorty Spivak
Apar: Lekha O Kathar Sankalan,Gayatri Chakravorty Spivak,,,1,/book/show/93971971-apar,Gayatri Chakravorty Spivak
In Other Worlds Essays In Cultural Politics,Gayatri Chakravorty Spivak Spivak,,,1,/book/show/226832007-in-other-worlds-essays-in-cultural-politics,Gayatri Chakravorty Spivak
"¿Quién le canta al estado-nación? Lenguaje, política, pertenencia",Judith Butler y Gayatri Chakravorty Spivak,,,1,/book/show/130761813-qui-n-le-canta-al-estado-naci-n-lenguaje-pol-tica-pertenencia,Gayatri Chakravorty Spivak
"Identities: Journal for Politics, Gender and Culture Vol. 2, No. 2 (Winter 2003) - Issue No. 5",Gayatri Chakravorty Spivak Ugo Vlaisavljević,,,1,/book/show/168322945-identities,Gayatri Chakravorty Spivak
"Old Women: Statue; And, the Fairytale of Mohanpur",Mahasweta Devi,,,4,/book/show/262035.Old_Women,Gayatri Chakravorty Spivak
World systems & the creole.(Critical essay): An article from: Narrative,Gayatri Chakravorty Spivak,,,1,/book/show/205341571-world-systems-the-creole-critical-essay,Gayatri Chakravorty Spivak
Ritwik Ghatak: Occasional Essays for a 100th Birthday,Gayatri Chakravorty Spivak,,,1,/book/show/241587728-ritwik-ghatak,Gayatri Chakravorty Spivak
In Other worlds: Essays in Cultural Politics,Gayatri Chakravorty Spivak,,,1,/book/show/233099366-in-other-worlds,Gayatri Chakravorty Spivak
文化としての他者,Gayatri Chakravorty Spivak,,,2,/book/show/96228434,Gayatri Chakravorty Spivak
"Love Me, Love My Ombre, Elle (Diacritics : a Review of Contemporary Criticism, Winter, 1984)",Gayatri Chakravorty Spivak,,,1,/book/show/133612801-love-me-love-my-ombre-elle,Gayatri Chakravorty Spivak
"CULTURAL TALKS IN THE HOT PEACE: REVISITING THE ""GLOBAL VILLAGE",Gayatri Chakravorty Spivak,,,1,/book/show/159881268-cultural-talks-in-the-hot-peace,Gayatri Chakravorty Spivak
Bashai Tudu,Mahasweta Devi,,,4,/book/show/324580.Bashai_Tudu,Gayatri Chakravorty Spivak
Of Grammatology,Jacques Derrida,,,2,/book/show/85326.Of_Grammatology,Gayatri Chakravorty Spivak
ポストコロニアル理性批判―消え去りゆく現在の歴史のために,Gayatri Chakravorty Spivak,,,1,/book/show/77061029,Gayatri Chakravorty Spivak
